,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4869,Auburndale,40.761729549032616,-73.79176243728061,Moon Star,40.75355730007985,-73.79278362276672,Chinese Restaurant
4870,Auburndale,40.761729549032616,-73.79176243728061,Neil's Natural Market,40.7535347580581,-73.79268908961063,Grocery Store
4871,Little Neck,40.7708261928267,-73.73889775580741,Tei Nei Ya,40.76933551580838,-73.73662086699395,Japanese Restaurant
4872,Little Neck,40.7708261928267,-73.73889775580741,Greek Islands,40.771139619264936,-73.73518318176157,Greek Restaurant
4873,Little Neck,40.7708261928267,-73.73889775580741,Little Dumpling 李小籠,40.77024169789123,-73.73578464440837,Chinese Restaurant
4874,Little Neck,40.7708261928267,-73.73889775580741,Lima 33 Restaurant,40.77153874601836,-73.73473314051039,Peruvian Restaurant
4875,Little Neck,40.7708261928267,-73.73889775580741,Better Body Boot Camp,40.77262299939458,-73.73374110975571,Gym
4876,Little Neck,40.7708261928267,-73.73889775580741,Café 1 of a Kind,40.77240281628647,-73.73423321591879,Coffee Shop
4877,Little Neck,40.7708261928267,-73.73889775580741,Moonstone,40.77290933701788,-73.73323934644432,Chinese Restaurant
4878,Little Neck,40.7708261928267,-73.73889775580741,Aunt Bella's,40.766902784128206,-73.73648475430988,Italian Restaurant
4879,Little Neck,40.7708261928267,-73.73889775580741,Bean & Bean,40.77056646005071,-73.73568061196744,Coffee Shop
4880,Little Neck,40.7708261928267,-73.73889775580741,Douglaston Delicatessen,40.76577849701523,-73.74480698673769,Deli / Bodega
4881,Little Neck,40.7708261928267,-73.73889775580741,Ponte Mollo,40.774561481058704,-73.73194041113153,Italian Restaurant
4882,Little Neck,40.7708261928267,-73.73889775580741,La Baraka Restaurant,40.772271405637795,-73.73426686001169,French Restaurant
4883,Little Neck,40.7708261928267,-73.73889775580741,Il Bacco,40.77117386483144,-73.7350060892753,Italian Restaurant
4884,Little Neck,40.7708261928267,-73.73889775580741,Kebab House,40.7721490570191,-73.73434836126766,Middle Eastern Restaurant
4885,Little Neck,40.7708261928267,-73.73889775580741,Starbucks,40.774247033615005,-73.73310425494493,Coffee Shop
4886,Little Neck,40.7708261928267,-73.73889775580741,H-Mart,40.77504931329098,-73.73247893718357,Grocery Store
4887,Little Neck,40.7708261928267,-73.73889775580741,Parkway Diner,40.76579929362379,-73.744849411363,Diner
4888,Little Neck,40.7708261928267,-73.73889775580741,Sifu Chio - The Noodle Shop,40.769357,-73.736279,Cantonese Restaurant
4889,Little Neck,40.7708261928267,-73.73889775580741,Northern Manor 同乐轩,40.76933647282762,-73.73674274681008,Chinese Restaurant
4890,Little Neck,40.7708261928267,-73.73889775580741,Stop & Shop,40.7676006,-73.7374234,Supermarket
4891,Little Neck,40.7708261928267,-73.73889775580741,H-Plaza Food Court,40.77561645594979,-73.73268623742825,Asian Restaurant
4892,Little Neck,40.7708261928267,-73.73889775580741,Giardino by Russo's On The Bay,40.76576762192702,-73.74422845434688,Italian Restaurant
4893,Little Neck,40.7708261928267,-73.73889775580741,Wine Time,40.76861317330648,-73.7490067181956,Wine Bar
4894,Little Neck,40.7708261928267,-73.73889775580741,Il Toscano,40.768318542274294,-73.74874958507176,Italian Restaurant
4895,Little Neck,40.7708261928267,-73.73889775580741,Chase Bank,40.769905,-73.735877,Bank
4896,Little Neck,40.7708261928267,-73.73889775580741,LN1380 舍得食府,40.76904178399934,-73.73696440006282,Chinese Restaurant
4897,Little Neck,40.7708261928267,-73.73889775580741,CVS pharmacy,40.765383584583034,-73.74330048849028,Pharmacy
4898,Little Neck,40.7708261928267,-73.73889775580741,Koryodang Bakery & Cafe,40.76706443853265,-73.7384237354643,Bakery
4899,Little Neck,40.7708261928267,-73.73889775580741,Bagelman of Great Neck,40.77538994905802,-73.73267986933811,Bagel Shop
4900,Little Neck,40.7708261928267,-73.73889775580741,SUBWAY,40.768798,-73.73713321666666,Sandwich Place
4901,Little Neck,40.7708261928267,-73.73889775580741,La Grotta di Marcello,40.771713643603405,-73.7345497143007,Italian Restaurant
4902,Little Neck,40.7708261928267,-73.73889775580741,The Attic Bar & Lounge,40.76587014071561,-73.74479431267983,Lounge
4903,Little Neck,40.7708261928267,-73.73889775580741,Il Sapore Pizza,40.76593378320164,-73.74499001455428,Italian Restaurant
4904,Little Neck,40.7708261928267,-73.73889775580741,McDonald's,40.76888645086246,-73.73753473162651,Fast Food Restaurant
4905,Little Neck,40.7708261928267,-73.73889775580741,UPS,40.767828074997915,-73.73880158532337,Shipping Store
4906,Little Neck,40.7708261928267,-73.73889775580741,The UPS Store,40.767743094216314,-73.73873863558197,Shipping Store
4907,Little Neck,40.7708261928267,-73.73889775580741,Baskin-Robbins,40.767515,-73.739003,Ice Cream Shop
4908,Little Neck,40.7708261928267,-73.73889775580741,Dunkin',40.77558579467923,-73.72959883556462,Donut Shop
4909,Little Neck,40.7708261928267,-73.73889775580741,Dunkin',40.76743542600438,-73.73912717055225,Donut Shop
4910,Little Neck,40.7708261928267,-73.73889775580741,7-Eleven,40.7664355079274,-73.7405427498833,Convenience Store
4911,Little Neck,40.7708261928267,-73.73889775580741,Enterprise Rent-A-Car,40.7753966740221,-73.7310491502285,Rental Car Location
4912,Little Neck,40.7708261928267,-73.73889775580741,T-Mobile,40.774685,-73.73268,Mobile Phone Shop
4913,Little Neck,40.7708261928267,-73.73889775580741,Red Lotus Bakery And Cafe,40.77224142438055,-73.73422459738381,Bakery
4914,Little Neck,40.7708261928267,-73.73889775580741,AT&T,40.77403213408249,-73.73314377639196,Mobile Phone Shop
4915,Little Neck,40.7708261928267,-73.73889775580741,TD Bank,40.7657794,-73.7420911,Bank
4916,Little Neck,40.7708261928267,-73.73889775580741,Little Saigon Cuisine,40.7709396067474,-73.73540052042709,Vietnamese Restaurant
4917,Little Neck,40.7708261928267,-73.73889775580741,Staples,40.77050152864087,-73.73649868235951,Paper / Office Supplies Store
4918,Little Neck,40.7708261928267,-73.73889775580741,LIRR - Douglaston Station,40.76843622388559,-73.74905365721872,Train Station
4919,Little Neck,40.7708261928267,-73.73889775580741,Rolly,40.769881,-73.736461,Korean Restaurant
4920,Little Neck,40.7708261928267,-73.73889775580741,Fashion Nails,40.769925,-73.736252,Spa
4921,Little Neck,40.7708261928267,-73.73889775580741,Polo Deli,40.769623683333336,-73.7364,Deli / Bodega
4922,Little Neck,40.7708261928267,-73.73889775580741,Moo Shu Authentic Asian Cuisine,40.771024,-73.735387,Cantonese Restaurant
4923,Little Neck,40.7708261928267,-73.73889775580741,LIRR - Little Neck Station,40.77501684389158,-73.74070644378662,Train Station
4924,Little Neck,40.7708261928267,-73.73889775580741,Taeneung,40.767535,-73.73851195,Korean Restaurant
4925,Little Neck,40.7708261928267,-73.73889775580741,Delans Meat Products,40.76746,-73.73439,Food
4926,Little Neck,40.7708261928267,-73.73889775580741,Bagel Town,40.77367997973228,-73.73329535567676,Bagel Shop
4927,Little Neck,40.7708261928267,-73.73889775580741,Tokyo Go Go,40.767011875727306,-73.74507308006285,Sushi Restaurant
4928,Little Neck,40.7708261928267,-73.73889775580741,Douglaston Liquors and Wines,40.76549326878965,-73.74442136784315,Liquor Store
4929,Little Neck,40.7708261928267,-73.73889775580741,Ceriello Fine Food,40.765499,-73.744672,Deli / Bodega
4930,Little Neck,40.7708261928267,-73.73889775580741,Daniela's Hot Yoga,40.763397,-73.738734,Yoga Studio
4931,Little Neck,40.7708261928267,-73.73889775580741,Charlie & Frank's Deli,40.76797458684204,-73.74821664332892,Deli / Bodega
4932,Little Neck,40.7708261928267,-73.73889775580741,Dragon Express Chinese Restaurant,40.76775551106383,-73.74809885011744,Chinese Restaurant
4933,Little Neck,40.7708261928267,-73.73889775580741,Hallelujah Foot & Spa,40.76772744297178,-73.74814481822,Spa
4934,Little Neck,40.7708261928267,-73.73889775580741,LIRR - Douglaston - Parking Lot,40.76819824794643,-73.74919058971179,Parking
4935,Little Neck,40.7708261928267,-73.73889775580741,Douglaston Farmers Market,40.768208605918794,-73.74924337253637,Farmers Market
4936,Douglaston,40.76684609790763,-73.74249820727329,Douglaston Delicatessen,40.76577849701523,-73.74480698673769,Deli / Bodega
4937,Douglaston,40.76684609790763,-73.74249820727329,Parkway Diner,40.76579929362379,-73.744849411363,Diner
4938,Douglaston,40.76684609790763,-73.74249820727329,Tei Nei Ya,40.76933551580838,-73.73662086699395,Japanese Restaurant
4939,Douglaston,40.76684609790763,-73.74249820727329,Giardino by Russo's On The Bay,40.76576762192702,-73.74422845434688,Italian Restaurant
4940,Douglaston,40.76684609790763,-73.74249820727329,Aunt Bella's,40.766902784128206,-73.73648475430988,Italian Restaurant
4941,Douglaston,40.76684609790763,-73.74249820727329,Mizumi,40.76389496126522,-73.74895041230945,Sushi Restaurant
4942,Douglaston,40.76684609790763,-73.74249820727329,Little Dumpling 李小籠,40.77024169789123,-73.73578464440837,Chinese Restaurant
4943,Douglaston,40.76684609790763,-73.74249820727329,Alley Pond Golf Center,40.76412140559143,-73.74904423283418,Golf Course
4944,Douglaston,40.76684609790763,-73.74249820727329,Greek Islands,40.771139619264936,-73.73518318176157,Greek Restaurant
4945,Douglaston,40.76684609790763,-73.74249820727329,CVS pharmacy,40.765383584583034,-73.74330048849028,Pharmacy
4946,Douglaston,40.76684609790763,-73.74249820727329,Lima 33 Restaurant,40.77153874601836,-73.73473314051039,Peruvian Restaurant
4947,Douglaston,40.76684609790763,-73.74249820727329,Il Toscano,40.768318542274294,-73.74874958507176,Italian Restaurant
4948,Douglaston,40.76684609790763,-73.74249820727329,The Attic Bar & Lounge,40.76587014071561,-73.74479431267983,Lounge
4949,Douglaston,40.76684609790763,-73.74249820727329,Wine Time,40.76861317330648,-73.7490067181956,Wine Bar
4950,Douglaston,40.76684609790763,-73.74249820727329,Il Sapore Pizza,40.76593378320164,-73.74499001455428,Italian Restaurant
4951,Douglaston,40.76684609790763,-73.74249820727329,Better Body Boot Camp,40.77262299939458,-73.73374110975571,Gym
4952,Douglaston,40.76684609790763,-73.74249820727329,Café 1 of a Kind,40.77240281628647,-73.73423321591879,Coffee Shop
4953,Douglaston,40.76684609790763,-73.74249820727329,Stop & Shop,40.7676006,-73.7374234,Supermarket
4954,Douglaston,40.76684609790763,-73.74249820727329,Bean & Bean,40.77056646005071,-73.73568061196744,Coffee Shop
4955,Douglaston,40.76684609790763,-73.74249820727329,Koryodang Bakery & Cafe,40.76706443853265,-73.7384237354643,Bakery
4956,Douglaston,40.76684609790763,-73.74249820727329,7-Eleven,40.7664355079274,-73.7405427498833,Convenience Store
4957,Douglaston,40.76684609790763,-73.74249820727329,Il Bacco,40.77117386483144,-73.7350060892753,Italian Restaurant
4958,Douglaston,40.76684609790763,-73.74249820727329,TD Bank,40.7657794,-73.7420911,Bank
4959,Douglaston,40.76684609790763,-73.74249820727329,La Baraka Restaurant,40.772271405637795,-73.73426686001169,French Restaurant
4960,Douglaston,40.76684609790763,-73.74249820727329,Sifu Chio - The Noodle Shop,40.769357,-73.736279,Cantonese Restaurant
4961,Douglaston,40.76684609790763,-73.74249820727329,Northern Manor 同乐轩,40.76933647282762,-73.73674274681008,Chinese Restaurant
4962,Douglaston,40.76684609790763,-73.74249820727329,Kebab House,40.7721490570191,-73.73434836126766,Middle Eastern Restaurant
4963,Douglaston,40.76684609790763,-73.74249820727329,Baskin-Robbins,40.767515,-73.739003,Ice Cream Shop
4964,Douglaston,40.76684609790763,-73.74249820727329,Dunkin',40.76743542600438,-73.73912717055225,Donut Shop
4965,Douglaston,40.76684609790763,-73.74249820727329,UPS,40.767828074997915,-73.73880158532337,Shipping Store
4966,Douglaston,40.76684609790763,-73.74249820727329,The UPS Store,40.767743094216314,-73.73873863558197,Shipping Store
4967,Douglaston,40.76684609790763,-73.74249820727329,LN1380 舍得食府,40.76904178399934,-73.73696440006282,Chinese Restaurant
4968,Douglaston,40.76684609790763,-73.74249820727329,SUBWAY,40.768798,-73.73713321666666,Sandwich Place
4969,Douglaston,40.76684609790763,-73.74249820727329,Chase Bank,40.769905,-73.735877,Bank
4970,Douglaston,40.76684609790763,-73.74249820727329,McDonald's,40.76888645086246,-73.73753473162651,Fast Food Restaurant
4971,Douglaston,40.76684609790763,-73.74249820727329,La Grotta di Marcello,40.771713643603405,-73.7345497143007,Italian Restaurant
4972,Douglaston,40.76684609790763,-73.74249820727329,LIRR - Douglaston Station,40.76843622388559,-73.74905365721872,Train Station
4973,Douglaston,40.76684609790763,-73.74249820727329,Red Lotus Bakery And Cafe,40.77224142438055,-73.73422459738381,Bakery
4974,Douglaston,40.76684609790763,-73.74249820727329,Little Saigon Cuisine,40.7709396067474,-73.73540052042709,Vietnamese Restaurant
4975,Douglaston,40.76684609790763,-73.74249820727329,Tokyo Go Go,40.767011875727306,-73.74507308006285,Sushi Restaurant
4976,Douglaston,40.76684609790763,-73.74249820727329,Douglaston Liquors and Wines,40.76549326878965,-73.74442136784315,Liquor Store
4977,Douglaston,40.76684609790763,-73.74249820727329,Ceriello Fine Food,40.765499,-73.744672,Deli / Bodega
4978,Douglaston,40.76684609790763,-73.74249820727329,Staples,40.77050152864087,-73.73649868235951,Paper / Office Supplies Store
4979,Douglaston,40.76684609790763,-73.74249820727329,Taeneung,40.767535,-73.73851195,Korean Restaurant
4980,Douglaston,40.76684609790763,-73.74249820727329,Dragon Express Chinese Restaurant,40.76775551106383,-73.74809885011744,Chinese Restaurant
4981,Douglaston,40.76684609790763,-73.74249820727329,Hallelujah Foot & Spa,40.76772744297178,-73.74814481822,Spa
4982,Douglaston,40.76684609790763,-73.74249820727329,Daniela's Hot Yoga,40.763397,-73.738734,Yoga Studio
4983,Douglaston,40.76684609790763,-73.74249820727329,Charlie & Frank's Deli,40.76797458684204,-73.74821664332892,Deli / Bodega
4984,Douglaston,40.76684609790763,-73.74249820727329,LIRR - Douglaston - Parking Lot,40.76819824794643,-73.74919058971179,Parking
4985,Douglaston,40.76684609790763,-73.74249820727329,Douglaston Farmers Market,40.768208605918794,-73.74924337253637,Farmers Market
4986,Douglaston,40.76684609790763,-73.74249820727329,Polo Deli,40.769623683333336,-73.7364,Deli / Bodega
4987,Douglaston,40.76684609790763,-73.74249820727329,Rolly,40.769881,-73.736461,Korean Restaurant
4988,Douglaston,40.76684609790763,-73.74249820727329,Fashion Nails,40.769925,-73.736252,Spa
4989,Douglaston,40.76684609790763,-73.74249820727329,Alley Pond Golf Bar And Grill,40.76406976001092,-73.74907132170735,Sports Bar
4990,Douglaston,40.76684609790763,-73.74249820727329,Delans Meat Products,40.76746,-73.73439,Food
4991,Douglaston,40.76684609790763,-73.74249820727329,Ace Bagel,40.770877,-73.735503,Bagel Shop
4992,Douglaston,40.76684609790763,-73.74249820727329,Moo Shu Authentic Asian Cuisine,40.771024,-73.735387,Cantonese Restaurant
4993,Douglaston,40.76684609790763,-73.74249820727329,LIRR - Little Neck Station,40.77501684389158,-73.74070644378662,Train Station
4994,Douglaston,40.76684609790763,-73.74249820727329,Good Company,40.7713464225541,-73.73485117642323,Bar
4995,Douglaston,40.76684609790763,-73.74249820727329,Louis Pasteur Park,40.7619046474121,-73.7353078172867,Park
4996,Douglaston,40.76684609790763,-73.74249820727329,Happy Foot Spa,40.76321792602539,-73.75261688232422,Spa
4997,Glen Oaks,40.74944079974332,-73.71548118999145,Ralph's Famous Italian Ices,40.74914704204528,-73.70820093993929,Ice Cream Shop
4998,Glen Oaks,40.74944079974332,-73.71548118999145,Queens County Farm Museum,40.74847617049752,-73.72242450714111,Museum
4999,Glen Oaks,40.74944079974332,-73.71548118999145,Glen Oaks Oval,40.74927270745124,-73.71495723724364,Park
5000,Glen Oaks,40.74944079974332,-73.71548118999145,Santoor Indian Restaurant,40.745935833175224,-73.71423053284374,Indian Restaurant
5001,Glen Oaks,40.74944079974332,-73.71548118999145,Panera Bread,40.75061862211184,-73.71547608876992,Bakery
5002,Glen Oaks,40.74944079974332,-73.71548118999145,Tavern 18,40.74936590816955,-73.70787284722705,American Restaurant
5003,Glen Oaks,40.74944079974332,-73.71548118999145,Luigi's Restaurant & Bar,40.749618548067716,-73.70739597096396,Italian Restaurant
5004,Glen Oaks,40.74944079974332,-73.71548118999145,Touch Of Class,40.743808,-73.7184376,Cosmetics Shop
5005,Glen Oaks,40.74944079974332,-73.71548118999145,SUBWAY,40.74690064444903,-73.71232806537384,Sandwich Place
5006,Glen Oaks,40.74944079974332,-73.71548118999145,What A Bagel,40.745913638650364,-73.7143342538055,Bagel Shop
5007,Glen Oaks,40.74944079974332,-73.71548118999145,North Shore Towers Country Club,40.75802942449458,-73.71417152836206,Pool
5008,Glen Oaks,40.74944079974332,-73.71548118999145,RhythmZ Studio,40.74392972743655,-73.7181657494148,Gym / Fitness Center
5009,Glen Oaks,40.74944079974332,-73.71548118999145,Majlis Hookah Lounge & Cafe,40.742635675351494,-73.72195590556004,Hookah Bar
5010,Glen Oaks,40.74944079974332,-73.71548118999145,Bundu Khan,40.74443716932103,-73.71713184027729,Pakistani Restaurant
5011,Glen Oaks,40.74944079974332,-73.71548118999145,T-Mobile,40.7455102,-73.7149084,Mobile Phone Shop
5012,Glen Oaks,40.74944079974332,-73.71548118999145,Silver Moon Diner,40.753860737092744,-73.70872914791107,Diner
5013,Glen Oaks,40.74944079974332,-73.71548118999145,Periwinkle Boutique,40.7458821320337,-73.71174897608599,Gift Shop
5014,Glen Oaks,40.74944079974332,-73.71548118999145,Chase Bank,40.745956380589064,-73.71478870009014,Bank
5015,Glen Oaks,40.74944079974332,-73.71548118999145,Hi Tea Hong Kong Style Cafe,40.75395420119094,-73.70853066444397,Asian Restaurant
5016,Glen Oaks,40.74944079974332,-73.71548118999145,Au Bon Pain,40.75442362206556,-73.70741853832034,Café
5017,Glen Oaks,40.74944079974332,-73.71548118999145,Key Food,40.746610486265844,-73.71344166049796,Grocery Store
5018,Glen Oaks,40.74944079974332,-73.71548118999145,Duane Reade,40.7462317,-73.7142178,Pharmacy
5019,Glen Oaks,40.74944079974332,-73.71548118999145,Dunkin',40.74576223214435,-73.71502842548045,Donut Shop
5020,Glen Oaks,40.74944079974332,-73.71548118999145,Bellerose Famous Pizza,40.742507666781776,-73.72112962903061,Pizza Place
5021,Glen Oaks,40.74944079974332,-73.71548118999145,McDonald's,40.7456809,-73.7151654,Fast Food Restaurant
5022,Glen Oaks,40.74944079974332,-73.71548118999145,Sagar Chinese,40.743855880279185,-73.71837109087524,Indian Restaurant
5023,Glen Oaks,40.74944079974332,-73.71548118999145,Taste of Cochin,40.74231592544898,-73.72164022034143,Indian Restaurant
5024,Glen Oaks,40.74944079974332,-73.71548118999145,7-Eleven,40.7438958978553,-73.717183470726,Convenience Store
5025,Glen Oaks,40.74944079974332,-73.71548118999145,Asian Bowl Thai Cuisine,40.74237822027763,-73.72167563025961,Thai Restaurant
5026,Glen Oaks,40.74944079974332,-73.71548118999145,Burlington,40.74660217637424,-73.71382987850215,Department Store
5027,Glen Oaks,40.74944079974332,-73.71548118999145,Halal Cart on union tpke,40.74846515311749,-73.7126658138177,Middle Eastern Restaurant
5028,Glen Oaks,40.74944079974332,-73.71548118999145,Rite Aid,40.7459909,-73.7156493,Pharmacy
5029,Glen Oaks,40.74944079974332,-73.71548118999145,Sohna Punjab,40.74256564990321,-73.72199358114513,Indian Restaurant
5030,Glen Oaks,40.74944079974332,-73.71548118999145,Dime Community Bank,40.74451033379825,-73.71736165920709,Bank
5031,Glen Oaks,40.74944079974332,-73.71548118999145,Advanced Hearing Center,40.75679869785023,-73.71461391448975,Yoga Studio
5032,Glen Oaks,40.74944079974332,-73.71548118999145,Towers Restaurant & Caterers,40.756824696543525,-73.71488415269101,Diner
5033,Glen Oaks,40.74944079974332,-73.71548118999145,Grand Central Parkway at Exit 24,40.75420868700977,-73.72299112379551,Intersection
5034,Glen Oaks,40.74944079974332,-73.71548118999145,Creedmoor Soccer Field,40.74640277970745,-73.72442962855234,Soccer Field
5035,Glen Oaks,40.74944079974332,-73.71548118999145,The VIP Club,40.75833929676768,-73.7139186610538,American Restaurant
5036,Bellerose,40.72857318176675,-73.72012814826904,Foot Relaxing Station,40.72668995133916,-73.71403277186324,Massage Studio
5037,Bellerose,40.72857318176675,-73.72012814826904,Triple Crown Diner,40.726246,-73.716034,Diner
5038,Bellerose,40.72857318176675,-73.72012814826904,Dollar Tree,40.72648364333184,-73.7140846179318,Discount Store
5039,Bellerose,40.72857318176675,-73.72012814826904,Vaccaros Pizza,40.729126,-73.711685,Pizza Place
5040,Bellerose,40.72857318176675,-73.72012814826904,Starbucks,40.727013,-73.71402,Coffee Shop
5041,Bellerose,40.72857318176675,-73.72012814826904,Rollin' Greens Irish Pub & Grille,40.72484048524606,-73.71776335938758,Pub
5042,Bellerose,40.72857318176675,-73.72012814826904,Fat Ernie's Cheesesteak Co.,40.72616636391163,-73.71740130571249,American Restaurant
5043,Bellerose,40.72857318176675,-73.72012814826904,Hi-Class Pizza,40.725229290112445,-73.72155835335496,Pizza Place
5044,Bellerose,40.72857318176675,-73.72012814826904,SUBWAY,40.72711415115506,-73.713675308928,Sandwich Place
5045,Bellerose,40.72857318176675,-73.72012814826904,Off The Hookah,40.735644126085404,-73.71602438235236,Hookah Bar
5046,Bellerose,40.72857318176675,-73.72012814826904,Dunkin',40.72506533877906,-73.72286748159729,Donut Shop
5047,Bellerose,40.72857318176675,-73.72012814826904,Trattoria Lucia,40.72597625404059,-73.71887985537106,Italian Restaurant
5048,Bellerose,40.72857318176675,-73.72012814826904,Friends Gourmet Deli,40.724950303719375,-73.72275470121482,Deli / Bodega
5049,Bellerose,40.72857318176675,-73.72012814826904,The Village Wine Cellar,40.72649112203147,-73.71619470527251,Wine Shop
5050,Bellerose,40.72857318176675,-73.72012814826904,The Borderline,40.72453014007968,-73.72340441685739,Bar
5051,Bellerose,40.72857318176675,-73.72012814826904,Cross Island YMCA,40.73296575096906,-73.72748707747468,Gym
5052,Bellerose,40.72857318176675,-73.72012814826904,T-Mobile,40.73511006303136,-73.71750734746456,Mobile Phone Shop
5053,Bellerose,40.72857318176675,-73.72012814826904,Madina Halal Food Cart,40.736096700608286,-73.71408532363341,Food Truck
5054,Bellerose,40.72857318176675,-73.72012814826904,T-Mobile,40.7270351417248,-73.71392078430284,Mobile Phone Shop
5055,Bellerose,40.72857318176675,-73.72012814826904,Bell Park Deli,40.72654870449446,-73.7099218514777,Deli / Bodega
5056,Bellerose,40.72857318176675,-73.72012814826904,Verizon,40.727042104556716,-73.71499909188762,Mobile Phone Shop
5057,Bellerose,40.72857318176675,-73.72012814826904,Chase Bank,40.725036,-73.720945,Bank
5058,Bellerose,40.72857318176675,-73.72012814826904,Patel Brothers Hillside Ave.,40.735582468001155,-73.71618870849771,Grocery Store
5059,Bellerose,40.72857318176675,-73.72012814826904,Redbox,40.726925,-73.712872,Video Store
5060,Bellerose,40.72857318176675,-73.72012814826904,Staples,40.727656,-73.7133245,Paper / Office Supplies Store
5061,Bellerose,40.72857318176675,-73.72012814826904,Sally Beauty,40.726617,-73.713948,Health & Beauty Service
5062,Bellerose,40.72857318176675,-73.72012814826904,SUBWAY,40.73581414430829,-73.71403463227665,Sandwich Place
5063,Bellerose,40.72857318176675,-73.72012814826904,Bellerose Beverage,40.72367154971081,-73.72686116695736,Food & Drink Shop
5064,Bellerose,40.72857318176675,-73.72012814826904,7-Eleven,40.7264650158503,-73.7142296880483,Convenience Store
5065,Bellerose,40.72857318176675,-73.72012814826904,CVS pharmacy,40.727096155848784,-73.71373414993286,Pharmacy
5066,Bellerose,40.72857318176675,-73.72012814826904,Nathan's Famous,40.729062,-73.728936,Hot Dog Joint
5067,Bellerose,40.72857318176675,-73.72012814826904,Foodtown,40.726323,-73.715392,Grocery Store
5068,Bellerose,40.72857318176675,-73.72012814826904,N24 / Q36 bus stop jericho turnpike / 246th Street,40.72749007124724,-73.72098158576566,Bus Station
5069,Bellerose,40.72857318176675,-73.72012814826904,Arturo's Ristorante Italiano,40.72486725375235,-73.7224122384431,Italian Restaurant
5070,Bellerose,40.72857318176675,-73.72012814826904,Bellerose Deli,40.7259716525979,-73.71873457953446,Deli / Bodega
5071,Bellerose,40.72857318176675,-73.72012814826904,Kam's Garden Chinese Restaurant,40.72489706247307,-73.7226826275663,Chinese Restaurant
5072,Bellerose,40.72857318176675,-73.72012814826904,Dynamicsworld,40.72454454718693,-73.72372853128866,Sporting Goods Shop
5073,Bellerose,40.72857318176675,-73.72012814826904,Itz All About You (www.YourAVON.com/ZonaGarcia),40.72864667223204,-73.72674292198465,Cosmetics Shop
5074,Bellerose,40.72857318176675,-73.72012814826904,LIRR - Bellerose Station,40.722027,-73.716576,Train Station
5075,Bellerose,40.72857318176675,-73.72012814826904,Hillside Deli,40.73368548092156,-73.72474569619449,Deli / Bodega
5076,Bellerose,40.72857318176675,-73.72012814826904,R&M Deli And Bagels,40.73366426,-73.7249328,Deli / Bodega
5077,Bellerose,40.72857318176675,-73.72012814826904,Q43/43 ltd,40.73364337807211,-73.72527439005309,Bus Station
5078,Bellerose,40.72857318176675,-73.72012814826904,N22/22A Bus Stop,40.7336147569025,-73.72544678992489,Bus Stop
5079,Bellerose,40.72857318176675,-73.72012814826904,Tres Chiles Mexican Grill,40.72491672344208,-73.71264916217918,Burrito Place
5080,Bellerose,40.72857318176675,-73.72012814826904,LIRR - Jamaica to NYP,40.721894596134945,-73.71784381567174,Train
5081,Bellerose,40.72857318176675,-73.72012814826904,Breininger Park,40.72630599546291,-73.72936597393522,Playground
5082,Bellerose,40.72857318176675,-73.72012814826904,Decor My Palace,40.726831,-73.709836,Construction & Landscaping
5083,Bellerose,40.72857318176675,-73.72012814826904,Aladine Zabiha Halal Food Cart,40.73428655528643,-73.7124359327484,Food Truck
5084,Bellerose,40.72857318176675,-73.72012814826904,Pizza Hut,40.736287152438244,-73.71449857950205,Pizza Place
5085,Bellerose,40.72857318176675,-73.72012814826904,NICE Bus N24,40.728214639841326,-73.70926354732212,Bus Line
5086,Bellerose,40.72857318176675,-73.72012814826904,Padavan/Preller Fields H.B.Q.V.B,40.73243478620795,-73.72983144380937,Baseball Field
5087,Bellerose,40.72857318176675,-73.72012814826904,MTA Bus - Q36 Bus Stop,40.727833319915604,-73.70865582721306,Bus Station
5088,Bellerose,40.72857318176675,-73.72012814826904,Lush Green Lawn,40.73245165552963,-73.70964867674641,Garden
5089,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Max and Mina's,40.72717045616057,-73.82234631862603,Ice Cream Shop
5090,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Valentino's Pizzeria & Restaurant,40.72866706355556,-73.8150838811172,Pizza Place
5091,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Micro Center,40.72898029880377,-73.81478686333492,Electronics Store
5092,Kew Gardens Hills,40.722578244228046,-73.82087764933566,The Oneness-Fountain-Heart,40.72789655360983,-73.811310505943,Vegetarian / Vegan Restaurant
5093,Kew Gardens Hills,40.722578244228046,-73.82087764933566,KEW Motor Inn,40.716985833796144,-73.81868715954363,Motel
5094,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Panda Garden,40.71837581059216,-73.81508433620854,Chinese Restaurant
5095,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Benjy's Kosher Pizza & Falafel,40.72477036009629,-73.82109149359167,Pizza Place
5096,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Kyoto Sushi,40.719784327530725,-73.81011367319357,Sushi Restaurant
5097,Kew Gardens Hills,40.722578244228046,-73.82087764933566,7-Eleven,40.7297138,-73.8236816,Convenience Store
5098,Kew Gardens Hills,40.722578244228046,-73.82087764933566,Grill Point,40.729896549026904,-73.82359410267517,Middle Eastern Restaurant
